"CTgene","predicted.celltype.l2","orig.ident","n"
"IGHV3-43.IGHD3-22.IGHJ4.IGHM_IGKV3-20.IGKJ1.IGKC","B intermediate","P1042HIV",1
"IGHV3-43.IGHD3-3.IGHJ4.IGHM_NA","B naive","P1043MED",1
"IGHV3-43.IGHD6-13.IGHJ4.IGHM_IGKV1-16.IGKJ4.IGKC","B naive","JLKMED",1
"IGHV3-43.IGHD6-13.IGHJ4.IGHM_IGKV3-20.IGKJ4.IGKC","B naive","P1043HIV",1
"IGHV3-43.IGHD6-13.IGHJ6.IGHM_IGKV1-12.IGKJ5.IGKC","B naive","P1043HIV",1
"IGHV3-43.IGHD6-19.IGHJ4.IGHM_IGKV3-11.IGKJ2.IGKC","B memory","P1043CD3",1
"IGHV3-43.IGHD6-6.IGHJ2.IGHM_NA","B naive","P1042HIV",1
"IGHV3-43.IGHD6-6.IGHJ6.IGHM_IGKV1-5.IGKJ1.IGKC","B naive","P1043MED",1
"IGHV3-43.NA.IGHJ1.IGHG1_IGKV3-20.IGKJ4.IGKC","CD4 Proliferating","P1043CD3",1
"IGHV3-43.NA.IGHJ1.IGHM_NA","CD4 TCM","P1043CD3",1
"IGHV3-43.NA.IGHJ2.IGHD_IGLV2-14.IGLJ7.IGLC1","Plasmablast","P1043CD3",1
"IGHV3-43.NA.IGHJ3.IGHD_NA","ILC","JLKCD3",1
"IGHV3-43.NA.IGHJ3.IGHM_IGKV1-16.IGKJ3.IGKC","B naive","P1043MED",1
"IGHV3-43.NA.IGHJ3.IGHM_IGKV1-8.IGKJ2.IGKC","B naive","P1043HIV",1
"IGHV3-43.NA.IGHJ3.IGHM_IGKV1D-39.IGKJ2.IGKC","B intermediate","JLKMED",1
"IGHV3-43.NA.IGHJ3.IGHM_IGKV1D-39.IGKJ3.IGKC","B memory","P1043CD3",1
"IGHV3-43.NA.IGHJ3.IGHM_IGKV3-20.IGKJ2.IGKC","CD4 TCM","P1043CD3",1
"IGHV3-43.NA.IGHJ3.IGHM_IGLV3-21.IGLJ7.IGLC7","B naive","P1043HIV",1
"IGHV3-43.NA.IGHJ3.IGHM_NA","B naive","P1043HIV",1
"IGHV3-43.NA.IGHJ4.IGHD_NA","B naive","P1042MED",1
"IGHV3-43.NA.IGHJ4.IGHD_NA","B naive","P1043MED",1
"IGHV3-43.NA.IGHJ4.IGHG1_IGLV2-23.IGLJ7.IGLC2","B memory","JLKCD3",1
"IGHV3-43.NA.IGHJ4.IGHM_IGKV1-16.IGKJ5.IGKC","B naive","P1043HIV",1
"IGHV3-43.NA.IGHJ4.IGHM_IGKV1-33.IGKJ5.IGKC","B naive","P1043MED",1
"IGHV3-43.NA.IGHJ4.IGHM_IGKV1D-39.IGKJ1.IGKC","B memory","P1043CD3",1
"IGHV3-43.NA.IGHJ4.IGHM_IGKV2D-28.IGKJ2.IGKC","B intermediate","P1043MED",1
"IGHV3-43.NA.IGHJ4.IGHM_IGKV3-11.IGKJ4.IGKC","B intermediate","P1042HIV",1
"IGHV3-43.NA.IGHJ4.IGHM_IGKV3-11.IGKJ4.IGKC","B naive","JLKMED",1
"IGHV3-43.NA.IGHJ4.IGHM_IGKV3-11.IGKJ5.IGKC","B intermediate","P1042MED",1
"IGHV3-43.NA.IGHJ4.IGHM_IGKV3-15.IGKJ4.IGKC","B naive","P1043MED",1
"IGHV3-43.NA.IGHJ4.IGHM_IGKV3-20.IGKJ4.IGKC","B intermediate","JLKMED",1
"IGHV3-43.NA.IGHJ4.IGHM_IGKV4-1.IGKJ1.IGKC","B intermediate","JLKMED",1
"IGHV3-43.NA.IGHJ4.IGHM_IGKV4-1.IGKJ1.IGKC","B intermediate","P1043CD3",1
"IGHV3-43.NA.IGHJ4.IGHM_IGKV4-1.IGKJ3.IGKC","B intermediate","P1042MED",1
"IGHV3-43.NA.IGHJ4.IGHM_IGLV1-44.IGLJ7.IGLC1","B intermediate","P1043HIV",1
"IGHV3-43.NA.IGHJ4.IGHM_IGLV2-14.IGLJ7.IGLC1","B naive","P1043HIV",1
"IGHV3-43.NA.IGHJ4.IGHM_IGLV3-19.IGLJ7.IGLC1","B naive","P1043MED",1
"IGHV3-43.NA.IGHJ4.IGHM_IGLV3-25.IGLJ7.IGLC1","B naive","P1043MED",1
"IGHV3-43.NA.IGHJ4.IGHM_NA","B intermediate","JLKCD3",2
"IGHV3-43.NA.IGHJ4.IGHM_NA","B intermediate","P1043MED",1
"IGHV3-43.NA.IGHJ4.IGHM_NA","B memory","P1043CD3",1
"IGHV3-43.NA.IGHJ4.IGHM_NA","B naive","P1042HIV",1
"IGHV3-43.NA.IGHJ4.IGHM_NA","B naive","P1043HIV",1
"IGHV3-43.NA.IGHJ4.IGHM_NA","CD4 TCM","P1042HIV",1
"IGHV3-43.NA.IGHJ5.IGHG2_NA","B intermediate","P1043HIV",1
"IGHV3-43.NA.IGHJ6.IGHA1_IGKV1D-13.IGKJ5.IGKC","B intermediate","P1043HIV",1
"IGHV3-43.NA.IGHJ6.IGHM_IGKV1-5.IGKJ3.IGKC","Plasmablast","P1043CD3",1
"IGHV3-43.NA.IGHJ6.IGHM_IGKV1-5.IGKJ5.IGKC","B intermediate","P1042MED",1
"IGHV3-43.NA.IGHJ6.IGHM_IGKV2D-28.IGKJ1.IGKC","B naive","P1043MED",1
"IGHV3-43.NA.IGHJ6.IGHM_IGKV3-20.IGKJ3.IGKC","B intermediate","P1043HIV",1
"IGHV3-43.NA.IGHJ6.IGHM_NA","B intermediate","P1043CD3",2
"IGHV3-43.NA.IGHJ6.IGHM_NA","B intermediate","P1043HIV",1
"IGHV3-43.NA.IGHJ6.IGHM_NA","B intermediate","P1043MED",1
"IGHV3-43.NA.IGHJ6.IGHM_NA","B naive","P1043MED",1
"IGHV3-43.NA.IGHJ6.IGHM_NA","CD4 TCM","P1043CD3",1
"IGHV3-48.IGHD2-15.IGHJ4.IGHM_IGKV3-15.IGKJ1.IGKC","B intermediate","P1043HIV",1
"IGHV3-48.IGHD2-15.IGHJ4.IGHM_NA","B naive","P1042MED",1
"IGHV3-48.IGHD2-2.IGHJ3.IGHM_IGKV1D-39.IGKJ5.IGKC","B naive","P1043CD3",1
"IGHV3-48.IGHD2-2.IGHJ6.IGHM_IGKV3-15.IGKJ1.IGKC","B naive","P1042MED",1
"IGHV3-48.IGHD2-21.IGHJ3.IGHM_IGKV1D-39.IGKJ1.IGKC","B memory","P1043CD3",1
"IGHV3-48.IGHD3-10.IGHJ6.IGHM_NA","Plasmablast","P1043CD3",1
"IGHV3-48.IGHD3-22.IGHJ3.IGHM_IGKV3-15.IGKJ4.IGKC","B naive","P1043MED",1
"IGHV3-48.IGHD3-3.IGHJ4.IGHM_NA","B naive","P1043MED",1
"IGHV3-48.IGHD3-3.IGHJ6.IGHM_IGKV3-20.IGKJ1.IGKC","B intermediate","P1043CD3",1
"IGHV3-48.IGHD4-17.IGHJ3.IGHM_IGKV3-11.IGKJ5.IGKC","B naive","JLKMED",1
"IGHV3-48.IGHD6-13.IGHJ3.IGHM_IGKV1-5.IGKJ4.IGKC","B intermediate","JLKCD3",1
"IGHV3-48.IGHD6-13.IGHJ4.IGHM_IGKV1-33.IGKJ4.IGKC","B naive","P1043HIV",1
"IGHV3-48.IGHD6-19.IGHJ2.IGHM_IGKV1D-13.IGKJ1.IGKC","B memory","P1043CD3",1
"IGHV3-48.NA.IGHJ2.IGHM_IGKV1-12.IGKJ4.IGKC","B naive","JLKMED",1
"IGHV3-48.NA.IGHJ3.IGHM_IGKV1-33.IGKJ5.IGKC","B naive","P1042MED",1
"IGHV3-48.NA.IGHJ3.IGHM_IGKV1-5.IGKJ1.IGKC","B intermediate","P1043HIV",1
"IGHV3-48.NA.IGHJ3.IGHM_IGKV1-6.IGKJ1.IGKC","B naive","P1043MED",1
"IGHV3-48.NA.IGHJ3.IGHM_IGKV1-9.IGKJ3.IGKC","B intermediate","P1043HIV",1
"IGHV3-48.NA.IGHJ3.IGHM_IGKV3-20.IGKJ5.IGKC","B intermediate","P1043CD3",1
"IGHV3-48.NA.IGHJ3.IGHM_IGLV1-44.IGLJ7.IGLC1","B naive","P1043MED",1
"IGHV3-48.NA.IGHJ4.IGHA1_IGKV3-11.IGKJ3.IGKC","CD8 TEM","JLKCD3",1
"IGHV3-48.NA.IGHJ4.IGHA1_NA","B intermediate","P1043CD3",1
"IGHV3-48.NA.IGHJ4.IGHG1_NA","B intermediate","JLKMED",1
"IGHV3-48.NA.IGHJ4.IGHG2_IGKV3-20.IGKJ1.IGKC","B intermediate","JLKMED",1
"IGHV3-48.NA.IGHJ4.IGHG2_IGKV3-20.IGKJ2.IGKC","B memory","P1043MED",1
"IGHV3-48.NA.IGHJ4.IGHM_IGKV1-33.IGKJ2.IGKC","B naive","P1042MED",1
"IGHV3-48.NA.IGHJ4.IGHM_IGKV1-5.IGKJ1.IGKC","B intermediate","JLKMED",1
"IGHV3-48.NA.IGHJ4.IGHM_IGKV1-5.IGKJ1.IGKC","B naive","P1042CD3",1
"IGHV3-48.NA.IGHJ4.IGHM_IGKV1-6.IGKJ1.IGKC","B intermediate","P1043CD3",1
"IGHV3-48.NA.IGHJ4.IGHM_IGKV1D-8.IGKJ1.IGKC","B memory","P1043CD3",1
"IGHV3-48.NA.IGHJ4.IGHM_IGKV2-30.IGKJ1.IGKC","CD4 Proliferating","P1042CD3",1
"IGHV3-48.NA.IGHJ4.IGHM_IGKV3-11.IGKJ4.IGKC","B intermediate","P1042HIV",1
"IGHV3-48.NA.IGHJ4.IGHM_IGKV3-11.IGKJ4.IGKC","B intermediate","P1043CD3",1
"IGHV3-48.NA.IGHJ4.IGHM_IGKV3-15.IGKJ4.IGKC","B intermediate","P1042HIV",1
"IGHV3-48.NA.IGHJ4.IGHM_IGLV1-44.IGLJ7.IGLC1","B intermediate","P1042HIV",1
"IGHV3-48.NA.IGHJ4.IGHM_NA","B intermediate","P1043CD3",1
"IGHV3-48.NA.IGHJ4.IGHM_NA","B intermediate","P1043HIV",1
"IGHV3-48.NA.IGHJ4.IGHM_NA","B naive","P1042HIV",2
"IGHV3-48.NA.IGHJ4.IGHM_NA","B naive","P1043HIV",1
"IGHV3-48.NA.IGHJ4.IGHM_NA","CD4 TCM","P1043CD3",1
"IGHV3-48.NA.IGHJ5.IGHM_IGKV3-15.IGKJ1.IGKC","B memory","P1043CD3",1
"IGHV3-48.NA.IGHJ5.IGHM_IGKV4-1.IGKJ4.IGKC","B naive","P1043HIV",1
"IGHV3-48.NA.IGHJ5.IGHM_NA","B intermediate","P1042HIV",1
"IGHV3-48.NA.IGHJ5.IGHM_NA","B naive","P1043HIV",1
"IGHV3-48.NA.IGHJ5.IGHM_NA","Plasmablast","P1043CD3",1
"IGHV3-48.NA.IGHJ6.IGHD_NA","B intermediate","JLKCD3",1
"IGHV3-48.NA.IGHJ6.IGHG1_IGLV3-21.IGLJ7.IGLC2","B intermediate","JLKCD3",1
"IGHV3-48.NA.IGHJ6.IGHG3_IGLV3-19.IGLJ7.IGLC2","B intermediate","JLKCD3",1
"IGHV3-48.NA.IGHJ6.IGHM_IGKV1-8.IGKJ4.IGKC","B naive","JLKMED",1
"IGHV3-48.NA.IGHJ6.IGHM_IGKV1-9.IGKJ4.IGKC","B intermediate","P1043CD3",1
"IGHV3-48.NA.IGHJ6.IGHM_IGKV1D-13.IGKJ2.IGKC","B intermediate","P1043MED",1
"IGHV3-48.NA.IGHJ6.IGHM_IGKV1D-39.IGKJ2.IGKC","Plasmablast","P1043CD3",1
"IGHV3-48.NA.IGHJ6.IGHM_IGKV2D-28.IGKJ3.IGKC","B intermediate","P1043CD3",1
"IGHV3-48.NA.IGHJ6.IGHM_IGKV3-11.IGKJ3.IGKC","B intermediate","P1043CD3",1
"IGHV3-48.NA.IGHJ6.IGHM_IGKV3-20.IGKJ5.IGKC","B intermediate","JLKMED",1
"IGHV3-48.NA.IGHJ6.IGHM_IGLV2-14.IGLJ7.IGLC1","B naive","P1043MED",1
"IGHV3-48.NA.IGHJ6.IGHM_NA","B intermediate","P1043CD3",1
"IGHV3-48.NA.IGHJ6.IGHM_NA","B naive","P1043HIV",1
"IGHV3-48.NA.IGHJ6.IGHM_NA","CD4 TCM","P1043CD3",2
"IGHV3-49.IGHD1-20.IGHJ6.IGHM_IGKV1D-39.IGKJ2.IGKC","B intermediate","P1043CD3",1
"IGHV3-49.IGHD1-7.IGHJ3.IGHM_IGKV1-17.IGKJ3.IGKC","B naive","P1042HIV",1
"IGHV3-49.IGHD2-21.IGHJ6.IGHM_IGKV3-15.IGKJ1.IGKC","B naive","JLKMED",1
"IGHV3-49.IGHD3-10.IGHJ4.IGHM_NA","Plasmablast","P1042CD3",1
"IGHV3-49.IGHD3-10.IGHJ6.IGHM_IGKV1-16.IGKJ2.IGKC","B intermediate","JLKCD3",1
"IGHV3-49.IGHD3-3.IGHJ5.IGHM_IGKV1D-16.IGKJ2.IGKC","B naive","P1042HIV",1
"IGHV3-49.IGHD4-17.IGHJ4.IGHM_IGLV2-23.IGLJ7.IGLC1","CD4 TCM","P1043CD3",1
"IGHV3-49.IGHD4-17.IGHJ5.IGHM_IGKV1-33.IGKJ3.IGKC","B intermediate","P1043CD3",1
"IGHV3-49.IGHD5-18.IGHJ4.IGHD_IGKV2D-40.IGKJ2.IGKC","B memory","JLKCD3",1
"IGHV3-49.NA.IGHJ2.IGHM_NA","B naive","P1043MED",1
"IGHV3-49.NA.IGHJ3.IGHM_IGKV1-17.IGKJ1.IGKC","B memory","JLKCD3",1
"IGHV3-49.NA.IGHJ3.IGHM_IGKV1-5.IGKJ1.IGKC","B naive","JLKMED",1
"IGHV3-49.NA.IGHJ4.IGHD_IGKV2-30.IGKJ1.IGKC","B intermediate","P1043CD3",1
"IGHV3-49.NA.IGHJ4.IGHD_IGKV2-30.IGKJ2.IGKC","B intermediate","P1043HIV",1
"IGHV3-49.NA.IGHJ4.IGHM_IGKV1-16.IGKJ2.IGKC","B naive","P1043HIV",1
"IGHV3-49.NA.IGHJ4.IGHM_IGKV1-33.IGKJ3.IGKC","B naive","P1043CD3",1
"IGHV3-49.NA.IGHJ4.IGHM_IGKV2D-28.IGKJ4.IGKC","B naive","P1042MED",1
"IGHV3-49.NA.IGHJ4.IGHM_IGKV3-20.IGKJ1.IGKC","B intermediate","P1042MED",1
"IGHV3-49.NA.IGHJ4.IGHM_IGKV3-20.IGKJ1.IGKC","Plasmablast","P1043CD3",1
"IGHV3-49.NA.IGHJ4.IGHM_IGKV3-20.IGKJ5.IGKC","B naive","P1043CD3",1
"IGHV3-49.NA.IGHJ4.IGHM_IGKV4-1.IGKJ5.IGKC","B intermediate","P1043HIV",1
"IGHV3-49.NA.IGHJ4.IGHM_NA","B intermediate","P1042MED",1
"IGHV3-49.NA.IGHJ4.IGHM_NA","B intermediate","P1043HIV",1
"IGHV3-49.NA.IGHJ5.IGHM_IGKV2-30.IGKJ1.IGKC","B naive","P1042HIV",1
"IGHV3-49.NA.IGHJ6.IGHM_IGKV1D-39.IGKJ2.IGKC","B memory","P1043CD3",1
"IGHV3-49.NA.IGHJ6.IGHM_IGKV2D-28.IGKJ2.IGKC","B naive","JLKMED",1
"IGHV3-53.IGHD1-26.IGHJ3.IGHM_IGKV1D-39.IGKJ4.IGKC","CD4 Proliferating","P1042CD3",1
"IGHV3-53.IGHD1-7.IGHJ6.IGHM_IGKV1D-39.IGKJ1.IGKC","B naive","P1043HIV",1
"IGHV3-53.IGHD2-15.IGHJ4.IGHM_NA","B intermediate","P1042MED",1
"IGHV3-53.IGHD2-2.IGHJ6.IGHM_IGKV3-20.IGKJ2.IGKC","B intermediate","JLKMED",1
"IGHV3-53.IGHD4-17.IGHJ6.IGHM_IGKV1-33.IGKJ4.IGKC","B naive","P1043MED",1
"IGHV3-53.IGHD4-23.IGHJ4.IGHM_IGKV1-5.IGKJ1.IGKC","B intermediate","P1043CD3",1
"IGHV3-53.IGHD6-13.IGHJ4.IGHM_IGKV1-5.IGKJ4.IGKC","B naive","P1042MED",1
"IGHV3-53.IGHD6-19.IGHJ3.IGHM_IGKV3-15.IGKJ1.IGKC","B naive","P1043HIV",1
"IGHV3-53.NA.IGHJ3.IGHM_IGKV1D-39.IGKJ1.IGKC","CD4 TCM","P1043CD3",1
"IGHV3-53.NA.IGHJ3.IGHM_NA","B intermediate","JLKMED",1
"IGHV3-53.NA.IGHJ3.IGHM_NA","B naive","JLKMED",1
"IGHV3-53.NA.IGHJ3.IGHM_NA","B naive","P1043HIV",1
"IGHV3-53.NA.IGHJ4.IGHM_IGKV1-8.IGKJ1.IGKC","B intermediate","P1043CD3",1
"IGHV3-53.NA.IGHJ4.IGHM_IGKV3-20.IGKJ2.IGKC","B intermediate","P1043MED",1
"IGHV3-53.NA.IGHJ4.IGHM_IGKV3-20.IGKJ3.IGKC","B naive","P1043HIV",1
"IGHV3-53.NA.IGHJ4.IGHM_IGKV4-1.IGKJ1.IGKC","B naive","P1043HIV",1
"IGHV3-53.NA.IGHJ4.IGHM_NA","B intermediate","P1042CD3",1
"IGHV3-53.NA.IGHJ4.IGHM_NA","B intermediate","P1043HIV",2
"IGHV3-53.NA.IGHJ5.IGHM_IGKV1-5.IGKJ1.IGKC","B intermediate","P1043HIV",1
"IGHV3-53.NA.IGHJ5.IGHM_IGKV3-15.IGKJ2.IGKC","B naive","P1043HIV",1
"IGHV3-53.NA.IGHJ5.IGHM_NA","B naive","P1043MED",1
"IGHV3-53.NA.IGHJ6.IGHM_IGKV1-27.IGKJ2.IGKC","B naive","P1042HIV",1
"IGHV3-53.NA.IGHJ6.IGHM_IGKV1D-39.IGKJ1.IGKC","B intermediate","P1043CD3",1
"IGHV3-53.NA.IGHJ6.IGHM_IGKV1D-39.IGKJ2.IGKC","B naive","P1043HIV",1
"IGHV3-53.NA.IGHJ6.IGHM_IGKV3-11.IGKJ5.IGKC","B naive","P1043CD3",1
"IGHV3-53.NA.IGHJ6.IGHM_IGKV3-20.IGKJ1.IGKC","Plasmablast","P1043CD3",1
"IGHV3-53.NA.IGHJ6.IGHM_IGKV3-20.IGKJ2.IGKC","B intermediate","P1043HIV",1
"IGHV3-53.NA.IGHJ6.IGHM_NA","B naive","P1042MED",1
"IGHV3-64.IGHD3-22.IGHJ3.IGHM_IGKV3-20.IGKJ1.IGKC","B memory","P1043CD3",1
"IGHV3-64.IGHD3-22.IGHJ4.IGHA2_NA","B memory","JLKCD3",1
"IGHV3-64.NA.IGHJ3.IGHM_IGKV1D-39.IGKJ2.IGKC","B naive","JLKMED",1
"IGHV3-64.NA.IGHJ4.IGHM_NA","B naive","P1043MED",1
"IGHV3-64.NA.IGHJ6.IGHM_IGKV1D-39.IGKJ1.IGKC","B naive","P1043MED",1
"IGHV3-64.NA.IGHJ6.IGHM_IGKV1D-39.IGKJ3.IGKC","B intermediate","JLKCD3",1
"IGHV3-66.IGHD2-21.IGHJ4.IGHM_IGKV1D-39.IGKJ1.IGKC","B naive","P1043MED",1
"IGHV3-66.IGHD3-16.IGHJ5.IGHM_IGKV3-20.IGKJ2.IGKC","B naive","P1042HIV",1
"IGHV3-66.IGHD6-6.IGHJ4.IGHM_IGKV3-20.IGKJ2.IGKC","B intermediate","JLKMED",1
"IGHV3-66.NA.IGHJ3.IGHG3_IGKV1-12.IGKJ4.IGKC","CD4 Proliferating","JLKCD3",1
"IGHV3-66.NA.IGHJ3.IGHM_IGKV1-5.IGKJ1.IGKC","Plasmablast","P1043CD3",1
"IGHV3-66.NA.IGHJ3.IGHM_IGKV3-11.IGKJ2.IGKC","B intermediate","P1042HIV",1
"IGHV3-66.NA.IGHJ3.IGHM_NA","B memory","P1043CD3",1
"IGHV3-66.NA.IGHJ4.IGHM_IGKV3-20.IGKJ4.IGKC","CD4 TCM","P1043CD3",1
"IGHV3-66.NA.IGHJ4.IGHM_NA","B intermediate","P1042MED",1
"IGHV3-66.NA.IGHJ5.IGHM_IGKV1-9.IGKJ1.IGKC","B intermediate","P1043HIV",1
"IGHV3-66.NA.IGHJ5.IGHM_NA","B naive","P1043HIV",1
"IGHV3-7.IGHD1-1.IGHJ6.IGHM_IGKV1D-8.IGKJ3.IGKC","B naive","P1043HIV",1
"IGHV3-7.IGHD2-15.IGHJ2.IGHM_NA","B intermediate","P1043MED",1
"IGHV3-7.IGHD2-15.IGHJ3.IGHM_IGKV1D-39.IGKJ5.IGKC","B naive","P1043MED",1
"IGHV3-7.IGHD2-15.IGHJ4.IGHM_NA","B intermediate","P1043HIV",1
"IGHV3-7.IGHD2-2.IGHJ6.IGHM_IGKV3-11.IGKJ4.IGKC","B naive","P1042MED",1
"IGHV3-7.IGHD2-21.IGHJ1.IGHM_IGKV3-15.IGKJ5.IGKC","B naive","P1043HIV",1
"IGHV3-7.IGHD2-21.IGHJ4.IGHM_IGKV4-1.IGKJ2.IGKC","B intermediate","P1042MED",1
"IGHV3-7.IGHD3-16.IGHJ4.IGHM_IGKV1D-39.IGKJ3.IGKC","B naive","P1043MED",1
"IGHV3-7.IGHD3-16.IGHJ4.IGHM_NA","CD4 Naive","P1042HIV",1
"IGHV3-7.IGHD3-22.IGHJ4.IGHM_NA","B intermediate","P1042HIV",1
"IGHV3-7.IGHD3-3.IGHJ2.IGHM_IGKV1-8.IGKJ2.IGKC","B intermediate","P1042HIV",1
"IGHV3-7.IGHD3-3.IGHJ2.IGHM_NA","B naive","P1042MED",1
"IGHV3-7.IGHD3-3.IGHJ3.IGHM_IGKV1D-39.IGKJ3.IGKC","B naive","P1043MED",1
"IGHV3-7.IGHD3-9.IGHJ4.IGHM_IGKV1-5.IGKJ1.IGKC","B intermediate","P1042MED",1
"IGHV3-7.IGHD3-9.IGHJ6.IGHM_IGKV1D-39.IGKJ4.IGKC","B naive","P1043CD3",1
"IGHV3-7.IGHD6-13.IGHJ4.IGHM_IGKV1-17.IGKJ2.IGKC","B intermediate","JLKMED",2
"IGHV3-7.IGHD6-19.IGHJ6.IGHG3_IGKV1D-39.IGKJ2.IGKC","B intermediate","JLKMED",1
"IGHV3-7.NA.IGHJ3.IGHA1_IGKV1-33.IGKJ2.IGKC","CD4 Proliferating","JLKCD3",1
"IGHV3-7.NA.IGHJ3.IGHG2_NA","B memory","P1043HIV",1
"IGHV3-7.NA.IGHJ3.IGHM_IGKV1-33.IGKJ2.IGKC","B naive","P1043HIV",1
"IGHV3-7.NA.IGHJ3.IGHM_IGKV3-11.IGKJ3.IGKC","CD4 TCM","P1043CD3",1
"IGHV3-7.NA.IGHJ3.IGHM_IGKV3-15.IGKJ4.IGKC","B intermediate","JLKCD3",1
"IGHV3-7.NA.IGHJ3.IGHM_IGKV4-1.IGKJ3.IGKC","B naive","P1043HIV",1
"IGHV3-7.NA.IGHJ4.IGHA1_IGKV3-15.IGKJ5.IGKC","B intermediate","P1043HIV",1
"IGHV3-7.NA.IGHJ4.IGHG1_IGKV1-33.IGKJ2.IGKC","B intermediate","JLKMED",1
"IGHV3-7.NA.IGHJ4.IGHG1_IGKV3-15.IGKJ4.IGKC","B memory","JLKMED",1
"IGHV3-7.NA.IGHJ4.IGHG2_IGKV3-11.IGKJ5.IGKC","B intermediate","P1043CD3",1
"IGHV3-7.NA.IGHJ4.IGHM_IGKV1-5.IGKJ1.IGKC","B intermediate","P1043MED",1
"IGHV3-7.NA.IGHJ4.IGHM_IGKV1-5.IGKJ1.IGKC","B naive","P1043HIV",1
"IGHV3-7.NA.IGHJ4.IGHM_IGKV1-5.IGKJ2.IGKC","B naive","P1043HIV",1
"IGHV3-7.NA.IGHJ4.IGHM_IGKV1-5.IGKJ4.IGKC","B intermediate","JLKCD3",1
"IGHV3-7.NA.IGHJ4.IGHM_IGKV1-6.IGKJ4.IGKC","Plasmablast","P1042CD3",1
"IGHV3-7.NA.IGHJ4.IGHM_IGKV1-8.IGKJ3.IGKC","B intermediate","P1043CD3",1
"IGHV3-7.NA.IGHJ4.IGHM_IGKV1D-39.IGKJ1.IGKC","B memory","JLKMED",1
"IGHV3-7.NA.IGHJ4.IGHM_IGKV1D-39.IGKJ1.IGKC","B naive","P1043MED",1
"IGHV3-7.NA.IGHJ4.IGHM_IGKV1D-39.IGKJ2.IGKC","B intermediate","P1042HIV",1
"IGHV3-7.NA.IGHJ4.IGHM_IGKV2-30.IGKJ1.IGKC","B intermediate","P1043CD3",1
"IGHV3-7.NA.IGHJ4.IGHM_IGKV2-30.IGKJ2.IGKC","B intermediate","JLKMED",1
"IGHV3-7.NA.IGHJ4.IGHM_IGKV2-30.IGKJ2.IGKC","B intermediate","P1042MED",1
"IGHV3-7.NA.IGHJ4.IGHM_IGKV2D-28.IGKJ5.IGKC","B intermediate","P1043CD3",1
"IGHV3-7.NA.IGHJ4.IGHM_IGKV2D-30.IGKJ2.IGKC","B naive","P1043MED",1
"IGHV3-7.NA.IGHJ4.IGHM_IGKV3-11.IGKJ2.IGKC","B intermediate","P1043MED",1
"IGHV3-7.NA.IGHJ4.IGHM_IGKV3-15.IGKJ1.IGKC","B naive","P1043HIV",1
"IGHV3-7.NA.IGHJ4.IGHM_IGKV3-15.IGKJ5.IGKC","B memory","P1043CD3",1
"IGHV3-7.NA.IGHJ4.IGHM_IGKV4-1.IGKJ1.IGKC","CD4 TCM","JLKCD3",1
"IGHV3-7.NA.IGHJ4.IGHM_IGLV2-11.IGLJ7.IGLC1","B intermediate","P1042MED",1
"IGHV3-7.NA.IGHJ4.IGHM_IGLV2-14.IGLJ7.IGLC1","CD4 TCM","P1043CD3",1
"IGHV3-7.NA.IGHJ4.IGHM_NA","B intermediate","JLKMED",2
"IGHV3-7.NA.IGHJ4.IGHM_NA","B intermediate","P1043HIV",2
"IGHV3-7.NA.IGHJ4.IGHM_NA","B naive","P1043HIV",3
"IGHV3-7.NA.IGHJ4.IGHM_NA","Plasmablast","P1042CD3",1
"IGHV3-7.NA.IGHJ5.IGHD_IGKV1-9.IGKJ2.IGKC","CD4 TCM","P1043CD3",1
"IGHV3-7.NA.IGHJ6.IGHD_IGKV1D-39.IGKJ4.IGKC","B memory","P1043CD3",1
"IGHV3-7.NA.IGHJ6.IGHM_IGKV1-17.IGKJ1.IGKC","B naive","P1043HIV",1
"IGHV3-7.NA.IGHJ6.IGHM_IGKV2D-28.IGKJ2.IGKC","B intermediate","P1043MED",1
"IGHV3-7.NA.IGHJ6.IGHM_IGKV4-1.IGKJ2.IGKC","CD4 Naive","P1043CD3",1
"IGHV3-7.NA.IGHJ6.IGHM_IGKV6D-21.IGKJ2.IGKC","B intermediate","P1043HIV",1
"IGHV3-7.NA.IGHJ6.IGHM_IGLV3-19.IGLJ7.IGLC1","B intermediate","P1043CD3",1
"IGHV3-7.NA.IGHJ6.IGHM_NA","B intermediate","P1042HIV",1
"IGHV3-7.NA.IGHJ6.IGHM_NA","CD8 Proliferating","P1043CD3",1
"IGHV3-72.IGHD6-6.IGHJ6.IGHM_IGKV3-15.IGKJ5.IGKC","B intermediate","P1042HIV",1
"IGHV3-72.NA.IGHJ3.IGHM_IGKV1D-39.IGKJ1.IGKC","B naive","P1043HIV",1
"IGHV3-72.NA.IGHJ4.IGHM_IGKV1D-39.IGKJ4.IGKC","B intermediate","P1043HIV",1
"IGHV3-72.NA.IGHJ4.IGHM_NA","B intermediate","P1043HIV",1
"IGHV3-72.NA.IGHJ6.IGHM_IGKV3-20.IGKJ5.IGKC","B intermediate","P1043CD3",1
"IGHV3-73.IGHD6-13.IGHJ4.IGHM_NA","B naive","P1043HIV",1
"IGHV3-73.IGHD6-13.IGHJ6.IGHM_NA","Plasmablast","P1043CD3",1
"IGHV3-73.NA.IGHJ3.IGHM_IGKV1D-39.IGKJ1.IGKC","CD8 TEM","JLKMED",1
